district_code,district_name,state_code,state_name,complex_code,court_name,est_code,cino,case_no,fil_no,fil_year,reg_no,reg_year,type_name,date_of_decision,date_of_filing,dt_regis,disp_name,disp_nature
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010002512013,202300562602016,45401,2013,56260,2016,SC,2018-03-19,2013-09-09,2013-09-09,PLEAD GUILTY,24
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010003942014,202300562822016,6287,2014,56282,2016,SC,2018-03-26,2014-02-04,2014-02-04,PLEAD GUILTY,24
9,West,26,Delhi,1,"Chief Metropolitan Magistrate, West, THC",DLWT02,DLWT020032742017,203900001592017,3270,2017,159,2017,EX CRL,2019-08-05,2016-07-29,2016-07-29,COMPROMISE,21
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010024132014,202300472592014,8908,2014,47259,2014,SC,2014-06-06,2014-02-19,2014-02-19,PLEAD GUILTY,24
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010060532017,202300004022017,3067,2017,402,2017,SC,2019-05-24,2017-07-10,2017-07-10,SINE-DIE,11
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010060142018,202300004692018,1515,2018,469,2018,SC,2019-11-18,2018-06-08,2018-12-19,QUASHED,17
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010060132018,202300002122018,1514,2018,212,2018,SC,2020-01-22,2018-06-08,2018-07-10,QUASHED,17
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010169902016,202300096702016,17472,2016,9670,2016,SC,2017-01-07,2016-12-26,2016-12-26,SINE-DIE,11
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010086692019,202300002602019,1531,2019,260,2019,SC,2020-01-18,2019-05-16,2019-05-16,QUASHED,17
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010022952017,202300000602017,491,2017,60,2017,SC,2018-03-20,2017-02-21,2017-02-22,P.O. CONSIGNED,12
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010168322016,202300096622016,17436,2016,9662,2016,SC,2018-05-22,2016-12-24,2016-12-24,QUASHED,17
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010032802017,202300000822017,656,2017,82,2017,SC,2019-03-18,2017-03-09,2017-03-09,QUASHED,17
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010095942016,202300094982016,16350,2016,9498,2016,SC,2016-09-08,2016-09-07,2016-09-08,QUASHED,17
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010023122017,202300000612017,494,2017,61,2017,SC,2018-01-24,2017-02-21,2017-02-21,QUASHED,17
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010039222017,202300000992017,744,2017,99,2017,SC,2019-10-03,2017-03-21,2017-03-25,QUASHED,17
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010026142017,202300000662017,547,2017,66,2017,SC,2019-01-25,2017-02-27,2017-02-27,QUASHED,17
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010057642017,202300001642017,1126,2017,164,2017,SC,2018-04-18,2017-04-27,2017-05-27,QUASHED,17
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010073032016,202300094252016,15955,2016,9425,2016,SC,2017-12-15,2016-05-16,2016-05-16,QUASHED,17
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010014302017,202300000482017,362,2017,48,2017,SC,2017-12-23,2017-01-07,2017-01-07,QUASHED,17
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010017942017,202300000772017,416,2017,77,2017,SC,2018-12-06,2017-02-13,2017-02-13,QUASHED,17
16,Kaithal,14,Haryana,102,"District and Sessions Courts, Kaithal",HRKH01,HRKH010030802016,203400001022016,1428,2016,102,2016,SC,2016-11-22,2016-08-23,2016-08-23,CONSIGNED AFTER PROCEEDING U/S 299 CR.P.C,38
7,New Delhi,26,Delhi,1,"District and Sessions Judge, New Delhi, PHC",DLND01,DLND010061042018,202300002012018,1575,2018,201,2018,SC,2018-10-22,2018-06-15,2018-07-04,QUASHED,17
16,Kaithal,14,Haryana,102,"District and Sessions Courts, Kaithal",HRKH01,HRKH010010732017,203400000302017,417,2017,30,2017,SC,2017-05-18,2017-03-17,2017-03-17,DISPOSED OF WITH DIRECTIONS,36
16,Kaithal,14,Haryana,102,"District and Sessions Courts, Kaithal",HRKH01,HRKH010034122018,203400001232018,1620,2018,123,2018,SC,2018-10-15,2018-07-26,2018-07-26,DISPOSED OF WITH DIRECTIONS,36
16,Kaithal,14,Haryana,102,"District and Sessions Courts, Kaithal",HRKH01,HRKH010030982016,203400001042016,1440,2016,104,2016,SC,2018-03-21,2016-08-24,2016-08-24,DISPOSED OF WITH DIRECTIONS,36
16,Kaithal,14,Haryana,102,"Criminal Courts, Kaithal",HRKH03,HRKH030067792018,203600008262018,6774,2018,826,2018,CHI,2018-11-29,2018-11-16,2018-11-16,DISPOSED OF WITH DIRECTIONS,36
16,Kaithal,14,Haryana,102,"District and Sessions Courts, Kaithal",HRKH01,HRKH010040492017,203400001772017,1748,2017,177,2017,SC,2018-03-17,2017-12-07,2017-12-07,DISPOSED OF WITH DIRECTIONS,36
16,Kaithal,14,Haryana,102,"District and Sessions Courts, Kaithal",HRKH01,HRKH010001722018,202400000052018,80,2018,5,2018,CRM,2018-01-11,2018-01-11,2018-01-11,DISPOSED OF WITH DIRECTIONS,36
16,Kaithal,14,Haryana,102,"District and Sessions Courts, Kaithal",HRKH01,HRKH010037112016,202500010062016,1735,2016,1006,2016,BA,2016-11-11,2016-09-28,2016-09-28,DISMISSED AS WITHDRAWN BEING NOT SATISFIED,28
20,Yamunanagar,14,Haryana,102,"District and Sessions Courts, Yamunanagar",HRYN01,HRYN010015902018,204700000322018,988,2018,32,2018,Remp,2018-04-02,2018-03-06,2018-03-06,DISPOSED OF WITH DIRECTIONS,36
20,Yamunanagar,14,Haryana,102,"District and Sessions Courts, Yamunanagar",HRYN01,HRYN010093552019,204700001402019,4030,2019,140,2019,Remp,2019-11-23,2019-10-04,2019-10-04,DISPOSED OF WITH DIRECTIONS,36
20,Yamunanagar,14,Haryana,102,"District and Sessions Courts, Yamunanagar",HRYN01,HRYN010016842016,204700000132016,813,2016,13,2016,Remp,2016-05-23,2016-04-25,2016-04-26,DISPOSED OF WITH DIRECTIONS,36
20,Yamunanagar,14,Haryana,102,"District and Sessions Courts, Yamunanagar",HRYN01,HRYN010041322018,204700000812018,2571,2018,81,2018,Remp,2018-08-06,2018-06-26,2018-06-26,DISPOSED OF WITH DIRECTIONS,36
20,Yamunanagar,14,Haryana,102,"District and Sessions Courts, Yamunanagar",HRYN01,HRYN010024532016,204700000212016,1135,2016,21,2016,Remp,2016-06-16,2016-06-02,2016-06-02,DISPOSED OF WITH DIRECTIONS,36
20,Yamunanagar,14,Haryana,102,"District and Sessions Courts, Yamunanagar",HRYN01,HRYN010081852019,204700001212019,3469,2019,121,2019,Remp,2019-09-16,2019-08-19,2019-08-19,DISPOSED OF WITH DIRECTIONS,36
20,Yamunanagar,14,Haryana,102,"District and Sessions Courts, Yamunanagar",HRYN01,HRYN010082652019,204700001222019,3508,2019,122,2019,Remp,2019-10-01,2019-08-21,2019-08-21,DISPOSED OF WITH DIRECTIONS,36
20,Yamunanagar,14,Haryana,102,"District and Sessions Courts, Yamunanagar",HRYN01,HRYN010055322016,204700001012016,2572,2016,101,2016,Remp,2016-12-23,2016-11-18,2016-11-18,DISPOSED OF WITH DIRECTIONS,36
20,Yamunanagar,14,Haryana,102,"District and Sessions Courts, Yamunanagar",HRYN01,HRYN010024942016,204700000242016,1175,2016,24,2016,Remp,2016-07-04,2016-06-07,2016-06-07,DISPOSED OF WITH DIRECTIONS,36
20,Yamunanagar,14,Haryana,102,"District and Sessions Courts, Yamunanagar",HRYN01,HRYN010042492015,202500010242015,1843,2015,1024,2015,BA,2015-10-30,2015-10-06,2015-10-07,DISPOSED OF WITH DIRECTIONS,36
20,Yamunanagar,14,Haryana,102,"District and Sessions Courts, Yamunanagar",HRYN01,HRYN010025052016,204700000252016,1186,2016,25,2016,Remp,2016-08-22,2016-06-09,2016-06-09,DISPOSED OF WITH DIRECTIONS,36
20,Yamunanagar,14,Haryana,102,"District and Sessions Courts, Yamunanagar",HRYN01,HRYN010091552019,204700001332019,3929,2019,133,2019,Remp,2019-11-02,2019-09-24,2019-09-24,DISPOSED OF WITH DIRECTIONS,36
20,Yamunanagar,14,Haryana,102,"District and Sessions Courts, Yamunanagar",HRYN01,HRYN010022072016,203400001182016,1045,2016,118,2016,SC,2017-02-08,2016-05-23,2016-05-23,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010006312018,204700000162018,346,2018,16,2018,REMP,2018-03-31,2018-02-09,2018-02-09,Attached with main file,1008
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030008972019,202300000202019,891,2019,20,2019,JJB,2019-04-25,2019-02-04,2019-02-04,TRANSFER,1
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030066652019,204700012672019,6646,2019,1267,2019,REMP,2020-01-03,2019-09-30,2019-09-30,Attached with main file,1007
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010046232018,204700000892018,2601,2018,89,2018,REMP,2018-12-11,2018-10-16,2018-10-16,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010026922018,204700000492018,1418,2018,49,2018,REMP,2018-07-13,2018-06-15,2018-06-15,Attached with main file,1008
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030047762018,204700000832018,4753,2018,83,2018,REMP,2018-11-26,2018-10-17,2018-10-17,Attached with main file,1007
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010003362019,204700000102019,176,2019,10,2019,REMP,2019-03-15,2019-01-22,2019-01-22,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030007462018,203600002492018,739,2018,249,2018,CHI,2019-05-28,2018-02-28,2018-02-28,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010012242018,204700000242018,621,2018,24,2018,REMP,2018-03-31,2018-03-17,2018-03-17,Attached with main file,1008
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030032532019,204700005722019,3243,2019,572,2019,REMP,2019-05-16,2019-05-02,2019-05-02,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010012452018,204700000252018,632,2018,25,2018,REMP,2018-06-05,2018-03-19,2018-03-19,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010024302018,203400001892018,1264,2018,189,2018,SC,2018-08-04,2018-05-30,2018-06-05,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010024792019,204700000552019,1431,2019,55,2019,REMP,2019-07-03,2019-06-06,2019-06-06,Attached with main file,1008
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030059902019,204700011172019,5973,2019,1117,2019,REMP,2019-09-02,2019-09-02,2019-09-02,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010045902018,204700000852018,2581,2018,85,2018,REMP,2018-11-03,2018-10-13,2018-10-13,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010020522019,204700000452019,1195,2019,45,2019,REMP,2019-06-17,2019-05-13,2019-05-13,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010052792018,204700001052018,3055,2018,105,2018,REMP,2019-02-13,2018-11-30,2018-11-30,Attached with main file,1008
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030050872019,204700009732019,5071,2019,973,2019,REMP,2019-07-30,2019-07-30,2019-07-30,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010009362019,204700000222019,540,2019,22,2019,REMP,2019-08-27,2019-02-28,2019-02-28,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010017452019,204700000352019,1003,2019,35,2019,REMP,2019-07-02,2019-04-23,2019-04-23,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010029612019,204700000782019,1777,2019,78,2019,REMP,2019-07-16,2019-07-12,2019-07-12,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010050032018,204700000992018,2863,2018,99,2018,REMP,2018-12-25,2018-11-13,2018-11-13,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010006642018,204700000172018,355,2018,17,2018,REMP,2018-03-17,2018-02-09,2018-02-09,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030010012020,204700001792020,994,2020,179,2020,REMP,2020-02-17,2020-02-17,2020-02-17,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010051542018,204700001022018,2971,2018,102,2018,REMP,2019-01-31,2018-11-22,2018-11-22,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010024442018,204700000422018,1265,2018,42,2018,REMP,2018-08-28,2018-05-31,2018-05-31,Attached with main file,1008
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030001102019,204700000132019,110,2019,13,2019,REMP,2019-01-18,2019-01-04,2019-01-04,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010028302018,204700000522018,1516,2018,52,2018,REMP,2018-08-17,2018-07-04,2018-07-04,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010064442019,204700001112019,3454,2019,111,2019,REMP,2019-11-27,2019-10-03,2019-10-03,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010009352019,204700000212019,539,2019,21,2019,REMP,2019-04-09,2019-02-28,2019-02-28,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010039432018,204700000752018,2157,2018,75,2018,REMP,2018-11-16,2018-09-07,2018-09-07,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010070042019,204700001232019,3780,2019,123,2019,REMP,2020-01-17,2019-11-02,2019-11-02,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010017772019,204700000362019,1023,2019,36,2019,REMP,2019-06-04,2019-04-25,2019-04-25,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010074862019,204700001352019,4062,2019,135,2019,REMP,2020-02-06,2019-11-28,2019-11-28,Attached with main file,1008
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030027722018,203800003542018,2754,2018,354,2018,COMI,2019-08-03,2018-07-11,2018-07-11,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030082332019,204700015242019,8210,2019,1524,2019,REMP,2019-12-13,2019-12-13,2019-12-13,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030012072019,204700001662019,1200,2019,166,2019,REMP,2019-04-09,2019-02-16,2019-02-16,Attached with main file,1007
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030000852020,204700000172020,84,2020,17,2020,REMP,2020-02-03,2020-01-06,2020-01-06,Attached with main file,1007
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030056522018,204700002902018,5627,2018,290,2018,REMP,2018-11-29,2018-11-26,2018-11-26,Attached with main file,1007
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010056502018,204700001102018,3277,2018,110,2018,REMP,2019-02-04,2018-12-20,2018-12-20,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010072382019,204700001282019,3920,2019,128,2019,REMP,2019-12-14,2019-11-16,2019-11-16,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010036742018,204700000702018,2000,2018,70,2018,REMP,2018-09-27,2018-08-23,2018-08-23,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010025252019,203400002692019,1472,2019,269,2019,SC,2019-09-24,2019-06-11,2019-06-11,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030049102019,202400002412019,4894,2019,241,2019,CRM,2019-11-29,2019-07-22,2019-07-22,Proclaim offender,1009
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010026862018,204700000472018,1413,2018,47,2018,REMP,2018-07-09,2018-06-11,2018-06-11,Attached with main file,1008
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030051442019,204700009902019,5128,2019,990,2019,REMP,2019-08-16,2019-08-02,2019-08-02,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010008552018,204700000202018,451,2018,20,2018,REMP,2018-03-31,2018-02-23,2018-02-23,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010027642018,203400002112018,1488,2018,211,2018,SC,2018-07-16,2018-07-02,2018-07-02,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010051122018,204700001012018,2943,2018,101,2018,REMP,2019-01-08,2018-11-20,2018-11-20,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010008502019,204700000202019,483,2019,20,2019,REMP,2019-04-11,2019-02-25,2019-02-25,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010047922018,204700000932018,2711,2018,93,2018,REMP,2019-01-05,2018-10-26,2018-10-26,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010053572018,204700001062018,3101,2018,106,2018,REMP,2019-01-04,2018-12-05,2018-12-05,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010031542018,204700000582018,1710,2018,58,2018,REMP,2018-08-10,2018-07-24,2018-07-24,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010025462018,204700000432018,1285,2018,43,2018,REMP,2018-07-18,2018-06-02,2018-06-02,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010023682018,203400001782018,1244,2018,178,2018,SC,2018-05-29,2018-05-29,2018-05-29,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010073602019,202500018372019,3978,2019,1837,2019,BA,2019-12-05,2019-11-21,2019-11-21,Dismised,1000
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010007822019,205400000012019,444,2019,1,2019,UCR,2019-03-06,2019-02-18,2019-02-18,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010020942019,204700000472019,1222,2019,47,2019,REMP,2019-06-17,2019-05-16,2019-05-16,Attached with main file,1008
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030044322019,204700008242019,4417,2019,824,2019,REMP,2019-08-19,2019-07-05,2019-07-05,Attached with main file,1007
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030052382018,204700001732018,5214,2018,173,2018,REMP,2018-11-28,2018-11-14,2018-11-14,Attached with main file,1007
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010042492018,203400003492018,2377,2018,349,2018,SC,2018-10-10,2018-09-25,2018-09-25,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"Criminal Courts, Palwal",HRPL03,HRPL030023212019,204700003782019,2314,2019,378,2019,REMP,2019-03-29,2019-03-29,2019-03-29,DISPOSED OF WITH DIRECTIONS,36
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010012562019,204700000282019,719,2019,28,2019,REMP,2019-03-20,2019-03-20,2019-03-20,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010002262019,204700000062019,128,2019,6,2019,REMP,2019-02-12,2019-01-16,2019-01-16,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010018832019,204700000382019,1078,2019,38,2019,REMP,2019-07-02,2019-05-02,2019-05-02,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010004622019,204700000122019,245,2019,12,2019,REMP,2019-02-20,2019-01-30,2019-01-30,Attached with main file,1008
23,Palwal,14,Haryana,1,"District and Sessions Courts, Palwal",HRPL01,HRPL010001702018,204700000052018,93,2018,5,2018,REMP,2018-02-23,2018-01-11,2018-01-11,Attached with main file,1008
