state_name,district_name,court_name,est_code,updated_type_name,updated_disp_name,disp_nature,fil_year,reg_year_date,decision_year,age_interval,total_cases
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Acquitted,10,2017,2017,2019,two to three years,2
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Acquitted,10,2017,2017,2020,two to three years,4
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Acquitted,10,2018,2018,2018,one to three months,2
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Acquitted,10,2018,2018,2018,six months to one year,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Acquitted,10,2018,2018,2019,one to two years,3
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Acquitted,10,2018,2018,2020,one to two years,2
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Acquitted,10,2019,2019,2019,one to three months,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Acquitted,10,2019,2019,2019,six months to one year,3
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Acquitted,10,2019,2019,2019,three to six months,3
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Acquitted,10,2019,2019,2020,six months to one year,7
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Acquitted,10,2019,2019,2020,three to six months,4
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Acquitted,38,2018,2018,2020,one to two years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Acquitted,38,2019,2019,2019,three to six months,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Acquitted,38,2019,2019,2020,six months to one year,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Case is filed,21,2015,2015,2018,two to three years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Converted,94,0   ,2016,2017,six months to one year,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Converted,94,2018,2018,2018,three to six months,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Converted,94,2019,2019,2019,six months to one year,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Converted,94,2019,2019,2019,three to six months,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,101,2015,2015,2016,one to two years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,0   ,2015,2016,one to two years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,0   ,2015,2017,one to two years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,0   ,2015,2019,four to five years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2013,2013,2014,three to six months,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2014,2014,2015,six months to one year,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2014,2014,2017,two to three years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2015,2015,2015,six months to one year,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2015,2015,2015,three to six months,2
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2015,2015,2016,six months to one year,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2016,2016,2016,one to three months,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2016,2016,2016,three to six months,2
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2016,2016,2017,one to two years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2016,2016,2017,six months to one year,2
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2016,2016,2017,three to six months,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2016,2016,2018,one to two years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2017,2017,2018,one to two years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2017,2017,2018,six months to one year,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2017,2017,2019,one to two years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted,11,2017,2017,2020,two to three years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Convicted - Fined,57,2016,2016,2017,six months to one year,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Declared Juvenile,95,0   ,2015,2016,six months to one year,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Disposed,30,2016,2016,2017,six months to one year,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Disposed,30,2016,2016,2019,three to four years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Disposed,30,2017,2017,2017,less than one month,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Disposed,30,2017,2017,2017,three to six months,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Disposed,30,2017,2017,2018,six months to one year,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Disposed,30,2018,2018,2019,one to two years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Disposed,30,2019,2019,2019,six months to one year,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Disposed,30,2019,2019,2019,three to six months,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Transferred,1,2016,2016,2016,less than one month,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,Transferred,1,2016,2016,2016,one to three months,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,NA,0,0   ,2015,NA,four to five years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,NA,0,2016,2016,NA,three to four years,10
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,NA,0,2017,2017,NA,three to four years,1
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,NA,0,2017,2017,NA,two to three years,24
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,NA,0,2018,2018,NA,one to two years,19
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,NA,0,2018,2018,NA,two to three years,5
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,NA,0,2019,2019,NA,one to two years,2
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,NA,0,2019,2019,NA,six months to one year,27
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,NA,0,2019,2019,NA,three to six months,18
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,NA,0,2020,2020,NA,less than one month,10
Assam,Cachar,District And Sessions Judge Court,ASCC01,Special (POCSO) Case,NA,0,2020,2020,NA,one to three months,9
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Sessions Case (SC),Acquitted,10,2018,2017,2018,one to two years,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Sessions Case (SC),Acquitted,10,2018,2017,2019,two to three years,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Sessions Case (SC),NA,0,2018,2017,NA,two to three years,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Sessions Case (SC),NA,0,2019,2019,NA,six months to one year,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,Abated,13,2020,2020,2020,one to three months,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,Acquitted,10,2018,2017,2019,one to two years,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,Acquitted,10,2018,2018,2018,three to six months,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,Acquitted,10,2018,2018,2019,one to two years,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,Acquitted,10,2018,2018,2019,six months to one year,5
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,Acquitted,10,2018,2018,2019,three to six months,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,Acquitted,10,2019,2019,2019,one to three months,2
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,Acquitted,10,2019,2019,2019,six months to one year,2
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,Acquitted,10,2019,2019,2020,six months to one year,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,Case is filed,21,2018,2018,2019,one to two years,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,Convicted,11,2018,2018,2018,six months to one year,2
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,Transferred,1,2019,2019,2020,one to three months,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,NA,0,2018,2014,NA,five to six years,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,NA,0,2018,2018,NA,two to three years,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,NA,0,2019,2019,NA,one to two years,2
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,NA,0,2019,2019,NA,six months to one year,5
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,NA,0,2020,2020,NA,less than one month,1
Assam,Chirang,Additional District and Sessions Judge,ASCH04,Special (POCSO) Case,NA,0,2020,2020,NA,one to three months,5
Assam,Chirang,District And Session Judge Establishment,ASCH01,Sessions Case (SC),Acquitted,10,2015,2015,2018,two to three years,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Sessions Case (SC),Transferred,1,2017,2017,2018,six months to one year,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Sessions Case (SC),Transferred,1,2017,2017,2018,three to six months,2
Assam,Chirang,District And Session Judge Establishment,ASCH01,Sessions Case (SC),NA,0,2016,2016,NA,three to four years,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Sessions Special,Acquitted,10,2019,2019,2020,three to six months,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Abated,13,2018,2018,2018,six months to one year,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Acquitted,10,2015,2015,2018,two to three years,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Acquitted,10,2016,2016,2018,one to two years,3
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Acquitted,10,2017,2017,2018,one to two years,3
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Acquitted,10,2017,2017,2018,six months to one year,2
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Acquitted,10,2017,2017,2018,three to six months,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Acquitted,10,2018,2018,2018,one to three months,2
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Acquitted,10,2018,2018,2018,six months to one year,2
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Acquitted,10,2018,2018,2018,three to six months,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Acquitted,10,2018,2018,2019,one to two years,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Acquitted,10,2018,2018,2019,six months to one year,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Acquitted,10,2019,2019,2019,one to three months,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Acquitted,10,2019,2019,2019,three to six months,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Case is filed,21,2015,2015,2019,three to four years,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Case is filed,21,2018,2018,2019,six months to one year,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Case is filed,21,2018,2018,2019,three to six months,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Case is filed,21,2019,2019,2019,one to three months,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Case is filed,21,2019,2019,2019,three to six months,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Case is filed,21,2019,2019,2020,three to six months,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Convicted,11,2016,2016,2018,two to three years,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Convicted,11,2017,2017,2018,one to two years,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Convicted,11,2017,2017,2018,six months to one year,2
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Convicted,11,2017,2017,2018,three to six months,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Convicted,11,2017,2017,2019,one to two years,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Convicted,11,2018,2018,2018,three to six months,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Convicted,11,2018,2018,2020,one to two years,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Convicted,11,2019,2019,2019,one to three months,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Convicted,11,2019,2019,2019,six months to one year,2
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Transferred,1,2015,2015,2018,three to four years,2
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Transferred,1,2016,2016,2018,one to two years,3
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Transferred,1,2017,2017,2018,one to two years,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Transferred,1,2017,2017,2018,six months to one year,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Transferred,1,2017,2017,2019,two to three years,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,Transferred,1,2018,2018,2018,one to three months,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,NA,0,2017,2017,NA,two to three years,1
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,NA,0,2019,2019,NA,one to two years,5
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,NA,0,2019,2019,NA,six months to one year,6
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,NA,0,2019,2019,NA,three to six months,3
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,NA,0,2020,2020,NA,less than one month,2
Assam,Chirang,District And Session Judge Establishment,ASCH01,Special (POCSO) Case,NA,0,2020,2020,NA,one to three months,2
Assam,Darrang,District and Sessions Judge,ASDR01,Sessions Case (SC),NA,0,2019,2019,NA,six months to one year,2
Assam,Darrang,District and Sessions Judge,ASDR01,Special (CCL),Acquitted,10,2018,2018,2019,one to two years,1
Assam,Darrang,District and Sessions Judge,ASDR01,Special (CCL),Disposed,30,2019,2019,2019,three to six months,1
Assam,Darrang,District and Sessions Judge,ASDR01,Special (CCL),NA,0,2018,2018,NA,one to two years,2
Assam,Darrang,District and Sessions Judge,ASDR01,Special (CCL),NA,0,2019,2019,NA,one to two years,2
Assam,Darrang,District and Sessions Judge,ASDR01,Special (CCL),NA,0,2019,2019,NA,six months to one year,1
Assam,Darrang,District and Sessions Judge,ASDR01,Special (CCL),NA,0,2020,2020,NA,one to three months,2
Assam,Darrang,District and Sessions Judge,ASDR01,Special (POCSO) Case,Acquitted,10,2015,2015,2015,six months to one year,1
Assam,Darrang,District and Sessions Judge,ASDR01,Special (POCSO) Case,Acquitted,10,2015,2015,2015,three to six months,1
Assam,Darrang,District and Sessions Judge,ASDR01,Special (POCSO) Case,Acquitted,10,2015,2015,2016,six months to one year,1
Assam,Darrang,District and Sessions Judge,ASDR01,Special (POCSO) Case,Acquitted,10,2016,2016,2017,one to two years,2
Assam,Darrang,District and Sessions Judge,ASDR01,Special (POCSO) Case,Acquitted,10,2016,2016,2017,six months to one year,3
Assam,Darrang,District and Sessions Judge,ASDR01,Special (POCSO) Case,Acquitted,10,2016,2016,2018,one to two years,2
Assam,Darrang,District and Sessions Judge,ASDR01,Special (POCSO) Case,Acquitted,10,2016,2016,2019,three to four years,1
Assam,Darrang,District and Sessions Judge,ASDR01,Special (POCSO) Case,Acquitted,10,2016,2016,2019,two to three years,1
Assam,Darrang,District and Sessions Judge,ASDR01,Special (POCSO) Case,Acquitted,10,2017,2017,2017,six months to one year,1
